date,state,Total
2001-03,Florida,22191
2001-03,Georgia,17093
2001-03,Hawaii,0
2001-03,Idaho,5481
2001-03,Illinois,13536
2001-03,Indiana,7457
2001-03,Iowa,3245
2001-03,Kansas,8141
2001-03,Kentucky,20312
2001-03,Louisiana,12527
2001-03,Maine,3363
2001-03,Maryland,3758
2001-03,Massachusetts,2638
2001-03,Michigan,13755
2001-03,Minnesota,12861
2001-03,Mississippi,12301
2001-03,Missouri,16461
2001-03,Montana,6175
2001-03,Nebraska,1952
2001-03,Nevada,4324
2001-03,New Hampshire,3120
2001-03,New Jersey,3413
2001-03,New Mexico,7669
2001-03,New York,8042
2001-03,North Carolina,13676
2001-03,North Dakota,2124
2001-03,Ohio,24668
2001-03,Oklahoma,12997
2001-03,Oregon,12259
2001-03,Pennsylvania,44628
2001-03,Rhode Island,779
2001-03,South Carolina,9343
2001-03,South Dakota,3066
2001-03,Tennessee,20877
2001-03,Texas,43405
2001-03,Utah,5295
2001-03,Vermont,1750
2001-03,Virginia,15645
2001-03,Washington,10178
2001-03,West Virginia,11306
2001-03,Wisconsin,17988
2001-03,Wyoming,2514
2001-02,Alabama,18828
2001-02,Alaska,2343
2001-02,Arizona,11534
2001-02,Arkansas,14314
2001-02,California,37682
2001-02,Colorado,23686
2001-02,Connecticut,0
2001-02,Delaware,1077
2001-02,District of Columbia,1
2001-02,Florida,21396
2001-02,Georgia,18298
2001-02,Hawaii,0
2001-02,Idaho,5188
2001-02,Illinois,12680
2001-02,Indiana,7625
2001-02,Iowa,2745
2001-02,Kansas,7392
2001-02,Kentucky,20955
2001-02,Louisiana,12930
2001-02,Maine,2633
2001-02,Maryland,3791
2001-02,Massachusetts,2163
2001-02,Michigan,11877
2001-02,Minnesota,8638
2001-02,Mississippi,14112
2001-02,Missouri,15936
2001-02,Montana,5072
2001-02,Nebraska,1684
2001-02,Nevada,3868
2001-02,New Hampshire,2709
2001-02,New Jersey,2896
2001-02,New Mexico,7537
2001-02,New York,7293
2001-02,North Carolina,14776
2001-02,North Dakota,1734
2001-02,Ohio,22710
2001-02,Oklahoma,14633
2001-02,Oregon,10516
2001-02,Pennsylvania,35842
2001-02,Rhode Island,775
2001-02,South Carolina,10172
2001-02,South Dakota,2359
2001-02,Tennessee,19682
2001-02,Texas,45459
2001-02,Utah,5574
2001-02,Vermont,1460
2001-02,Virginia,15198
2001-02,Washington,9432
2001-02,West Virginia,10842
2001-02,Wisconsin,13312
2001-02,Wyoming,2470
2001-01,Alabama,17733
2001-01,Alaska,2408
2001-01,Arizona,10142
2001-01,Arkansas,12091
2001-01,California,46104
2001-01,Colorado,23652
2001-01,Connecticut,1
2001-01,Delaware,1096
2001-01,District of Columbia,0
2001-01,Florida,22018
2001-01,Georgia,16447
2001-01,Hawaii,0
2001-01,Idaho,4513
2001-01,Illinois,11623
2001-01,Indiana,6265
2001-01,Iowa,2571
2001-01,Kansas,7760
2001-01,Kentucky,17820
2001-01,Louisiana,12131
2001-01,Maine,2587
2001-01,Maryland,3251
2001-01,Massachusetts,2257
2001-01,Michigan,9790
2001-01,Minnesota,7896
2001-01,Mississippi,11451
2001-01,Missouri,14123
2001-01,Montana,4339
2001-01,Nebraska,1812
2001-01,Nevada,3674
2001-01,New Hampshire,2817
2001-01,New Jersey,3187
2001-01,New Mexico,6254
2001-01,New York,6526
2001-01,North Carolina,14061
2001-01,North Dakota,1716
2001-01,Ohio,19819
2001-01,Oklahoma,12757
2001-01,Oregon,9486
2001-01,Pennsylvania,33830
2001-01,Rhode Island,768
2001-01,South Carolina,9017
2001-01,South Dakota,2306
2001-01,Tennessee,17546
2001-01,Texas,44404
2001-01,Utah,4637
2001-01,Vermont,1030
2001-01,Virginia,13793
2001-01,Washington,8600
2001-01,West Virginia,9167
2001-01,Wisconsin,10043
2001-01,Wyoming,2251
2000-12,Alabama,34362
2000-12,Alaska,3960
2000-12,Arizona,15038
2000-12,Arkansas,19678
2000-12,California,92052
2000-12,Colorado,37763
2000-12,Connecticut,0
2000-12,Delaware,2205
2000-12,District of Columbia,0
2000-12,Florida,33770
2000-12,Georgia,34866
2000-12,Hawaii,0
2000-12,Idaho,7422
2000-12,Illinois,16415
2000-12,Indiana,11716
2000-12,Iowa,6004
2000-12,Kansas,12932
2000-12,Kentucky,29852
2000-12,Louisiana,25347
2000-12,Maine,4316
2000-12,Maryland,6210
2000-12,Massachusetts,2464
2000-12,Michigan,20556
2000-12,Minnesota,11976
2000-12,Mississippi,24206
2000-12,Missouri,23599
2000-12,Montana,6877
2000-12,Nebraska,4616
2000-12,Nevada,5878
2000-12,New Hampshire,3945
2000-12,New Jersey,3756
2000-12,New Mexico,9256
2000-12,New York,12210
2000-12,North Carolina,30453
2000-12,North Dakota,2586
2000-12,Ohio,32981
2000-12,Oklahoma,19582
2000-12,Oregon,15578
2000-12,Pennsylvania,45308
2000-12,Rhode Island,841
2000-12,South Carolina,17803
2000-12,South Dakota,3958
2000-12,Tennessee,33315
2000-12,Texas,78797
2000-12,Utah,10627
2000-12,Vermont,1716
2000-12,Virginia,24348
2000-12,Washington,12599
2000-12,West Virginia,14371
2000-12,Wisconsin,15838
2000-12,Wyoming,3766
2000-11,Alabama,27199
2000-11,Alaska,2926
2000-11,Arizona,10353
2000-11,Arkansas,21524
2000-11,California,66551
2000-11,Colorado,29504
2000-11,Connecticut,0
2000-11,Delaware,2002
2000-11,District of Columbia,3
2000-11,Florida,25304
2000-11,Georgia,23046
2000-11,Hawaii,0
2000-11,Idaho,5593
2000-11,Illinois,16287
2000-11,Indiana,12475
2000-11,Iowa,7050
2000-11,Kansas,12176
2000-11,Kentucky,25539
2000-11,Louisiana,21321
2000-11,Maine,4343
2000-11,Maryland,7206
2000-11,Massachusetts,2458
2000-11,Michigan,25973
2000-11,Minnesota,12398
2000-11,Mississippi,21595
2000-11,Missouri,22725
2000-11,Montana,5138
2000-11,Nebraska,4316
2000-11,Nevada,3845
2000-11,New Hampshire,4120
2000-11,New Jersey,4110
2000-11,New Mexico,7173
2000-11,New York,14808
2000-11,North Carolina,24015
2000-11,North Dakota,2734
2000-11,Ohio,34890
2000-11,Oklahoma,17563
2000-11,Oregon,11332
2000-11,Pennsylvania,53752
2000-11,Rhode Island,957
2000-11,South Carolina,13218
2000-11,South Dakota,3717
2000-11,Tennessee,26567
2000-11,Texas,59768
2000-11,Utah,5848
2000-11,Vermont,2181
2000-11,Virginia,21270
2000-11,Washington,9502
2000-11,West Virginia,16591
2000-11,Wisconsin,20647
2000-11,Wyoming,2548
2000-10,Alabama,19647
2000-10,Alaska,5136
2000-10,Arizona,11158
2000-10,Arkansas,16780
2000-10,California,52059
2000-10,Colorado,30214
2000-10,Connecticut,0
2000-10,Delaware,1612
2000-10,District of Columbia,0
2000-10,Florida,22717
2000-10,Georgia,21641
2000-10,Hawaii,0
2000-10,Idaho,6845
2000-10,Illinois,14398
2000-10,Indiana,8968
2000-10,Iowa,6264
2000-10,Kansas,10516
2000-10,Kentucky,21371
2000-10,Louisiana,19434
2000-10,Maine,7569
2000-10,Maryland,5317
2000-10,Massachusetts,2530
2000-10,Michigan,23312
2000-10,Minnesota,22736
2000-10,Mississippi,15286
2000-10,Missouri,21208
2000-10,Montana,8972
2000-10,Nebraska,4833
2000-10,Nevada,3991
2000-10,New Hampshire,4508
2000-10,New Jersey,3276
2000-10,New Mexico,8509
2000-10,New York,14527
2000-10,North Carolina,19283
2000-10,North Dakota,4584
2000-10,Ohio,25035
2000-10,Oklahoma,14820
2000-10,Oregon,11427
2000-10,Pennsylvania,48106
2000-10,Rhode Island,867
2000-10,South Carolina,10762
2000-10,South Dakota,6187
2000-10,Tennessee,20078
2000-10,Texas,56324
2000-10,Utah,6522
2000-10,Vermont,2688
2000-10,Virginia,17457
2000-10,Washington,12197
2000-10,West Virginia,13650
2000-10,Wisconsin,24736
2000-10,Wyoming,3010
2000-09,Alabama,19885
2000-09,Alaska,3553
2000-09,Arizona,11305
2000-09,Arkansas,15124
2000-09,California,47738
2000-09,Colorado,28961
2000-09,Connecticut,0
2000-09,Delaware,1275
2000-09,District of Columbia,0
2000-09,Florida,19988
2000-09,Georgia,18899
2000-09,Hawaii,0
2000-09,Idaho,7774
2000-09,Illinois,12690
2000-09,Indiana,7448
2000-09,Iowa,4716
2000-09,Kansas,8008
2000-09,Kentucky,20108
2000-09,Louisiana,17801
2000-09,Maine,5814
2000-09,Maryland,4719
2000-09,Massachusetts,2075
2000-09,Michigan,23493
2000-09,Minnesota,23292
2000-09,Mississippi,14049
2000-09,Missouri,16137
2000-09,Montana,7913
2000-09,Nebraska,3013
2000-09,Nevada,4303
2000-09,New Hampshire,4158
2000-09,New Jersey,3012
2000-09,New Mexico,7268
2000-09,New York,12410
2000-09,North Carolina,17167
2000-09,North Dakota,4044
2000-09,Ohio,24115
2000-09,Oklahoma,13080
2000-09,Oregon,15228
2000-09,Pennsylvania,41591
2000-09,Rhode Island,754
2000-09,South Carolina,10789
2000-09,South Dakota,4695
2000-09,Tennessee,19087
2000-09,Texas,58520
2000-09,Utah,7019
2000-09,Vermont,2231
2000-09,Virginia,16397
2000-09,Washington,11769
2000-09,West Virginia,12058
2000-09,Wisconsin,22239
2000-09,Wyoming,3625
2000-08,Alabama,16403
2000-08,Alaska,3842
2000-08,Arizona,10946
2000-08,Arkansas,12239
2000-08,California,50801
2000-08,Colorado,25564
2000-08,Connecticut,0
2000-08,Delaware,1042
2000-08,District of Columbia,1
2000-08,Florida,19575
2000-08,Georgia,16131
2000-08,Hawaii,0
2000-08,Idaho,5560
2000-08,Illinois,12230
2000-08,Indiana,6781
2000-08,Iowa,2892
2000-08,Kansas,6776
2000-08,Kentucky,18049
2000-08,Louisiana,13738
2000-08,Maine,3651
2000-08,Maryland,3541
2000-08,Massachusetts,2004
2000-08,Michigan,13042
2000-08,Minnesota,14321
2000-08,Mississippi,13038
2000-08,Missouri,13907
2000-08,Montana,5560
2000-08,Nebraska,2095
2000-08,Nevada,3738
2000-08,New Hampshire,3215
2000-08,New Jersey,3049
2000-08,New Mexico,6678
2000-08,New York,7983
2000-08,North Carolina,15577
2000-08,North Dakota,2741
2000-08,Ohio,20887
2000-08,Oklahoma,11635
2000-08,Oregon,10244
2000-08,Pennsylvania,34700
2000-08,Rhode Island,699
2000-08,South Carolina,10800
2000-08,South Dakota,3181
2000-08,Tennessee,19446
2000-08,Texas,51811
2000-08,Utah,5111
2000-08,Vermont,1544
2000-08,Virginia,13970
2000-08,Washington,9237
2000-08,West Virginia,9060
2000-08,Wisconsin,14009
2000-08,Wyoming,2531
2000-07,Alabama,12449
2000-07,Alaska,3259
2000-07,Arizona,9545
2000-07,Arkansas,8724
2000-07,California,44850
2000-07,Colorado,19288
2000-07,Connecticut,0
2000-07,Delaware,912
2000-07,District of Columbia,1
2000-07,Florida,16818
2000-07,Georgia,12476
2000-07,Hawaii,0
2000-07,Idaho,4376
2000-07,Illinois,9329
2000-07,Indiana,4507
2000-07,Iowa,1714
2000-07,Kansas,5153
2000-07,Kentucky,13354
2000-07,Louisiana,10187
2000-07,Maine,2686
2000-07,Maryland,2912
2000-07,Massachusetts,1499
2000-07,Michigan,9731
2000-07,Minnesota,8832
2000-07,Mississippi,9271
2000-07,Missouri,10612
2000-07,Montana,4646
2000-07,Nebraska,1479
2000-07,Nevada,3585
2000-07,New Hampshire,2720
2000-07,New Jersey,2571
2000-07,New Mexico,5401
2000-07,New York,5674
2000-07,North Carolina,10305
2000-07,North Dakota,1718
2000-07,Ohio,14878
2000-07,Oklahoma,9467
2000-07,Oregon,8159
2000-07,Pennsylvania,30932
2000-07,Rhode Island,595
2000-07,South Carolina,7021
2000-07,South Dakota,2094
2000-07,Tennessee,16221
2000-07,Texas,36590
2000-07,Utah,3953
2000-07,Vermont,1206
2000-07,Virginia,11886
2000-07,Washington,7758
2000-07,West Virginia,7743
2000-07,Wisconsin,9498
2000-07,Wyoming,1977
2000-06,Alabama,12944
2000-06,Alaska,2959
2000-06,Arizona,9501
2000-06,Arkansas,9180
2000-06,California,44150
2000-06,Colorado,20610
2000-06,Connecticut,0
2000-06,Delaware,880
2000-06,District of Columbia,0
2000-06,Florida,17684
2000-06,Georgia,12188
2000-06,Hawaii,0
2000-06,Idaho,4400
2000-06,Illinois,9005
2000-06,Indiana,4578
2000-06,Iowa,1666
2000-06,Kansas,5205
2000-06,Kentucky,13879
2000-06,Louisiana,9653
2000-06,Maine,2406
2000-06,Maryland,2645
2000-06,Massachusetts,1663
2000-06,Michigan,8883
2000-06,Minnesota,8432
2000-06,Mississippi,9220
2000-06,Missouri,11084
2000-06,Montana,5325
2000-06,Nebraska,1291
2000-06,Nevada,3611
2000-06,New Hampshire,2652
2000-06,New Jersey,2924
2000-06,New Mexico,6040
2000-06,New York,5389
2000-06,North Carolina,10146
2000-06,North Dakota,1729
2000-06,Ohio,15730
2000-06,Oklahoma,10371
2000-06,Oregon,9375
2000-06,Pennsylvania,31118
2000-06,Rhode Island,682
2000-06,South Carolina,6992
2000-06,South Dakota,1905
2000-06,Tennessee,12596
2000-06,Texas,36038
2000-06,Utah,3964
2000-06,Vermont,1129
2000-06,Virginia,11129
2000-06,Washington,7805
2000-06,West Virginia,7397
2000-06,Wisconsin,9160
2000-06,Wyoming,2133
2000-05,Alabama,11832
2000-05,Alaska,3069
2000-05,Arizona,9387
2000-05,Arkansas,8874
2000-05,California,45163
2000-05,Colorado,17662
2000-05,Connecticut,0
2000-05,Delaware,870
2000-05,District of Columbia,2
2000-05,Florida,16610
2000-05,Georgia,11037
2000-05,Hawaii,0
2000-05,Idaho,4568
2000-05,Illinois,9893
2000-05,Indiana,4466
2000-05,Iowa,1544
2000-05,Kansas,5493
2000-05,Kentucky,12913
2000-05,Louisiana,9064
2000-05,Maine,2434
2000-05,Maryland,2456
2000-05,Massachusetts,1581
2000-05,Michigan,8675
2000-05,Minnesota,7917
2000-05,Mississippi,8458
2000-05,Missouri,10574
2000-05,Montana,5222
2000-05,Nebraska,1257
2000-05,Nevada,3799
2000-05,New Hampshire,2455
2000-05,New Jersey,2744
2000-05,New Mexico,5759
2000-05,New York,5892
2000-05,North Carolina,8921
2000-05,North Dakota,1671
2000-05,Ohio,15376
2000-05,Oklahoma,9323
2000-05,Oregon,9236
2000-05,Pennsylvania,32349
2000-05,Rhode Island,669
2000-05,South Carolina,6325
2000-05,South Dakota,1901
2000-05,Tennessee,12968
2000-05,Texas,34399
2000-05,Utah,4006
2000-05,Vermont,1222
2000-05,Virginia,11352
2000-05,Washington,7633
2000-05,West Virginia,7143
2000-05,Wisconsin,9922
2000-05,Wyoming,2069
2000-04,Alabama,13017
2000-04,Alaska,3432
2000-04,Arizona,10624
2000-04,Arkansas,10228
2000-04,California,47335
2000-04,Colorado,21777
2000-04,Connecticut,6
2000-04,Delaware,1108
2000-04,District of Columbia,3
2000-04,Florida,17554
2000-04,Georgia,12861
2000-04,Hawaii,0
2000-04,Idaho,5112
2000-04,Illinois,11478
2000-04,Indiana,9487
2000-04,Iowa,2285
2000-04,Kansas,5896
2000-04,Kentucky,16387
2000-04,Louisiana,9776
2000-04,Maine,2966
2000-04,Maryland,3251
2000-04,Massachusetts,2490
2000-04,Michigan,11429
2000-04,Minnesota,11916
2000-04,Mississippi,9143
2000-04,Missouri,14225
2000-04,Montana,5744
2000-04,Nebraska,1429
2000-04,Nevada,3963
2000-04,New Hampshire,3068
2000-04,New Jersey,2985
2000-04,New Mexico,6240
2000-04,New York,8495
2000-04,North Carolina,10616
2000-04,North Dakota,2210
2000-04,Ohio,21170
2000-04,Oklahoma,11516
2000-04,Oregon,10993
2000-04,Pennsylvania,38820
2000-04,Rhode Island,784
2000-04,South Carolina,7073
2000-04,South Dakota,2300
2000-04,Tennessee,14344
2000-04,Texas,36447
2000-04,Utah,4379
2000-04,Vermont,1708
2000-04,Virginia,13361
2000-04,Washington,8390
2000-04,West Virginia,9255
2000-04,Wisconsin,14440
2000-04,Wyoming,2358
2000-03,Alabama,16992
2000-03,Alaska,3054
2000-03,Arizona,12255
2000-03,Arkansas,13091
2000-03,California,49556
2000-03,Colorado,27655
2000-03,Connecticut,0
2000-03,Delaware,1251
2000-03,District of Columbia,2
2000-03,Florida,20224
2000-03,Georgia,17433
2000-03,Hawaii,0
2000-03,Idaho,5562
2000-03,Illinois,14398
2000-03,Indiana,15093
2000-03,Iowa,2899
2000-03,Kansas,8355
2000-03,Kentucky,19364
2000-03,Louisiana,12336
2000-03,Maine,3514
2000-03,Maryland,3511
2000-03,Massachusetts,2547
2000-03,Michigan,12233
2000-03,Minnesota,13129
2000-03,Mississippi,12341
2000-03,Missouri,16401
2000-03,Montana,6002
2000-03,Nebraska,1719
2000-03,Nevada,4424
2000-03,New Hampshire,3318
2000-03,New Jersey,3263
2000-03,New Mexico,7724
2000-03,New York,8923
2000-03,North Carolina,12973
2000-03,North Dakota,2431
2000-03,Ohio,24696
2000-03,Oklahoma,12702
2000-03,Oregon,12463
2000-03,Pennsylvania,48082
2000-03,Rhode Island,939
2000-03,South Carolina,10049
2000-03,South Dakota,2500
2000-03,Tennessee,19940
2000-03,Texas,45172
2000-03,Utah,5549
2000-03,Vermont,1961
2000-03,Virginia,17908
2000-03,Washington,10114
2000-03,West Virginia,10854
2000-03,Wisconsin,16615
2000-03,Wyoming,2683
2000-02,Alabama,19309
2000-02,Alaska,2620
2000-02,Arizona,12185
2000-02,Arkansas,15649
2000-02,California,45565
2000-02,Colorado,24811
2000-02,Connecticut,0
2000-02,Delaware,1133
2000-02,District of Columbia,1
2000-02,Florida,20590
2000-02,Georgia,19331
2000-02,Hawaii,0
2000-02,Idaho,5322
2000-02,Illinois,13844
2000-02,Indiana,14732
2000-02,Iowa,2829
2000-02,Kansas,8219
2000-02,Kentucky,21621
2000-02,Louisiana,13280
2000-02,Maine,2723
2000-02,Maryland,3538
2000-02,Massachusetts,2147
2000-02,Michigan,11173
2000-02,Minnesota,9677
2000-02,Mississippi,15169
2000-02,Missouri,16932
2000-02,Montana,5301
2000-02,Nebraska,1732
2000-02,Nevada,4432
2000-02,New Hampshire,2650
2000-02,New Jersey,2778
2000-02,New Mexico,7687
2000-02,New York,7084
2000-02,North Carolina,15180
2000-02,North Dakota,1901
2000-02,Ohio,24204
2000-02,Oklahoma,14962
2000-02,Oregon,11551
2000-02,Pennsylvania,37513
2000-02,Rhode Island,853
2000-02,South Carolina,11052
2000-02,South Dakota,2288
2000-02,Tennessee,21178
2000-02,Texas,47586
2000-02,Utah,5831
2000-02,Vermont,1590
2000-02,Virginia,15794
2000-02,Washington,9146
2000-02,West Virginia,11546
2000-02,Wisconsin,13013
2000-02,Wyoming,2688
2000-01,Alabama,17860
2000-01,Alaska,2149
2000-01,Arizona,10758
2000-01,Arkansas,11788
2000-01,California,45541
2000-01,Colorado,23611
2000-01,Connecticut,6
2000-01,Delaware,1057
2000-01,District of Columbia,4
2000-01,Florida,19178
2000-01,Georgia,16906
2000-01,Hawaii,0
2000-01,Idaho,4312
2000-01,Illinois,13444
2000-01,Indiana,14663
2000-01,Iowa,2607
2000-01,Kansas,7987
2000-01,Kentucky,17459
2000-01,Louisiana,12767
2000-01,Maine,2606
2000-01,Maryland,3043
2000-01,Massachusetts,1768
2000-01,Michigan,10190
2000-01,Minnesota,7635
2000-01,Mississippi,12200
2000-01,Missouri,14172
2000-01,Montana,4407
2000-01,Nebraska,1766
2000-01,Nevada,4238
2000-01,New Hampshire,2733
2000-01,New Jersey,2602
2000-01,New Mexico,6299
2000-01,New York,6267
2000-01,North Carolina,12795
2000-01,North Dakota,1708
2000-01,Ohio,20200
2000-01,Oklahoma,11957
2000-01,Oregon,9658
2000-01,Pennsylvania,34599
2000-01,Rhode Island,774
2000-01,South Carolina,9342
2000-01,South Dakota,1997
2000-01,Tennessee,18928
2000-01,Texas,43667
2000-01,Utah,4611
2000-01,Vermont,1123
2000-01,Virginia,13636
2000-01,Washington,7839
2000-01,West Virginia,8589
2000-01,Wisconsin,10368
2000-01,Wyoming,2196
1999-12,Alabama,41183
1999-12,Alaska,4264
1999-12,Arizona,20166
1999-12,Arkansas,25686
1999-12,California,127115
1999-12,Colorado,45396
1999-12,Connecticut,4314
1999-12,Delaware,2969
1999-12,District of Columbia,2
1999-12,Florida,39534
1999-12,Georgia,44387
1999-12,Hawaii,0
1999-12,Idaho,8505
1999-12,Illinois,25019
1999-12,Indiana,24798
1999-12,Iowa,7774
1999-12,Kansas,15001
1999-12,Kentucky,35408
1999-12,Louisiana,30592
1999-12,Maine,4952
1999-12,Maryland,8344
1999-12,Massachusetts,2764
1999-12,Michigan,26416
1999-12,Minnesota,15891
1999-12,Mississippi,28891
1999-12,Missouri,28780
1999-12,Montana,7228
1999-12,Nebraska,5447
1999-12,Nevada,8365
1999-12,New Hampshire,4776
1999-12,New Jersey,4661
1999-12,New Mexico,12123
1999-12,New York,15461
1999-12,North Carolina,35456
1999-12,North Dakota,3214
1999-12,Ohio,41496
1999-12,Oklahoma,24255
1999-12,Oregon,20817
1999-12,Pennsylvania,57442
1999-12,Rhode Island,1225
1999-12,South Carolina,21670
1999-12,South Dakota,3964
1999-12,Tennessee,41637
1999-12,Texas,97301
1999-12,Utah,12150
1999-12,Vermont,2425
1999-12,Virginia,29812
1999-12,Washington,16414
1999-12,West Virginia,15911
1999-12,Wisconsin,18952
1999-12,Wyoming,4128
1999-11,Alabama,29445
1999-11,Alaska,3169
1999-11,Arizona,12180
1999-11,Arkansas,23692
1999-11,California,79997
1999-11,Colorado,30809
1999-11,Connecticut,4398
1999-11,Delaware,2403
1999-11,District of Columbia,0
1999-11,Florida,26158
1999-11,Georgia,25302
1999-11,Hawaii,0
1999-11,Idaho,6057
1999-11,Illinois,20489
1999-11,Indiana,22242
1999-11,Iowa,7552
1999-11,Kansas,13783
1999-11,Kentucky,28229
1999-11,Louisiana,23991
1999-11,Maine,4744
1999-11,Maryland,8123
1999-11,Massachusetts,2539
1999-11,Michigan,29064
1999-11,Minnesota,14770
1999-11,Mississippi,23713
1999-11,Missouri,24418
1999-11,Montana,5777
